<<<<<<< HEAD
19 1 24
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 15
2 2 12
12 2 2
2 2 4
12 2 16
2 2 11
12 2 13
15 2 17
17 2 22
18 2 35
17 2 20
23 2 19
18 2 18
18 2 24
24 2 21
10 2 10
10 2 18
18 2 10
24 2 27
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 15
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 31
19 1 18
24 1 23
24 1 19
20 1 19
21 1 17
21 1 20
19 1 21
19 1 24
19 1 35
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
12 2 2
2 2 15
2 2 12
2 2 4
12 2 16
12 2 13
15 2 17
17 2 22
31 2 18
18 2 18
23 2 19
18 2 31
17 2 20
18 2 35
10 2 31
31 2 10
10 2 10
10 2 18
18 2 24
24 2 24
24 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 12
16 1 2
16 1 4
14 1 16
15 1 14
9 1 15
14 1 2
14 1 12
14 1 13
17 1 14
3 1 14
18 1 14
19 1 18
20 1 19
21 1 17
21 1 20
2 1 11
11 1 14
15 1 9
22 1 14
23 1 15
23 1 17
23 1 22
19 1 21
24 1 23
24 1 19
19 1 10
19 1 24
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 12
12 2 2
2 2 4
2 2 15
12 2 13
12 2 16
17 2 20
2 2 11
3 2 3
15 2 17
17 2 22
23 2 19
10 2 21
21 2 18
18 2 24
24 2 21
10 2 10
21 2 10
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
14 1 13
15 1 14
9 1 15
2 1 2
2 1 11
11 1 14
14 1 12
14 1 2
2 1 12
16 1 2
16 1 4
14 1 16
17 1 14
3 1 14
18 1 14
19 1 18
20 1 19
21 1 17
21 1 20
22 1 14
23 1 15
23 1 17
23 1 22
19 1 10
19 1 21
24 1 23
24 1 19
19 1 24
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 15
2 2 11
12 2 2
2 2 12
2 2 4
12 2 13
12 2 16
17 2 20
15 2 17
17 2 22
10 2 21
23 2 19
18 2 24
24 2 18
18 2 18
3 2 3
10 2 10
21 2 24
24 2 24
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 12
16 1 2
16 1 4
14 1 16
15 1 14
9 1 15
14 1 2
14 1 12
14 1 13
17 1 14
3 1 14
18 1 14
19 1 18
20 1 19
21 1 17
21 1 20
2 1 11
11 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 10
19 1 21
24 1 23
24 1 19
15 1 12
22 1 12
19 1 35
19 1 24
28 1 19
21 1 28
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 12
12 2 2
2 2 4
2 2 15
12 2 13
12 2 16
17 2 20
2 2 11
15 2 17
17 2 22
10 2 21
23 2 19
14 2 12
12 2 14
3 2 3
24 2 21
20 2 28
10 2 10
21 2 10
10 2 24
24 2 24
24 2 18
18 2 18
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 15
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
20 1 31
20 1 19
21 1 17
21 1 20
19 1 21
28 1 31
28 1 19
21 1 28
19 1 31
24 1 23
24 1 19
27 1 14
19 1 10
19 1 24
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
12 2 2
2 2 15
2 2 12
2 2 4
12 2 16
12 2 13
15 2 17
17 2 22
31 2 19
18 2 18
17 2 20
20 2 28
18 2 31
31 2 18
31 2 21
23 2 19
31 2 10
10 2 10
10 2 18
18 2 24
24 2 18
18 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
14 1 13
15 1 14
9 1 15
2 1 2
2 1 11
11 1 14
14 1 12
14 1 2
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
17 1 14
19 1 18
32 1 17
32 1 19
22 1 14
23 1 15
23 1 17
23 1 22
19 1 35
19 1 31
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
19 1 24
27 1 14
19 1 10
19 1 32
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 15
2 2 11
12 2 2
2 2 12
2 2 4
12 2 16
12 2 13
18 2 18
17 2 19
15 2 17
17 2 22
35 2 31
17 2 20
23 2 19
24 2 21
10 2 10
10 2 18
18 2 32
32 2 31
31 2 18
18 2 24
24 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
18 1 14
19 1 18
24 1 23
24 1 19
2 1 12
16 1 2
16 1 4
14 1 16
3 1 14
20 1 19
21 1 17
21 1 20
19 1 10
19 1 21
19 1 24
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
7 2 2
2 2 15
2 2 12
12 2 13
15 2 17
17 2 22
23 2 19
2 2 4
12 2 16
17 2 20
10 2 21
3 2 3
18 2 24
24 2 21
10 2 10
10 2 24
24 2 10
21 2 10
21 2 24
24 2 18
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 15
2 1 12
16 1 2
16 1 4
14 1 16
17 1 14
3 1 14
18 1 14
19 1 18
20 1 19
21 1 17
21 1 20
22 1 14
23 1 15
23 1 17
23 1 22
19 1 10
19 1 21
24 1 23
24 1 19
28 1 19
21 1 28
19 1 24
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
12 2 2
2 2 15
2 2 12
2 2 4
12 2 13
12 2 16
17 2 20
15 2 17
17 2 22
10 2 21
23 2 19
20 2 28
18 2 24
24 2 21
3 2 3
10 2 10
21 2 24
24 2 18
18 2 18
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 15
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
15 1 9
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
20 1 19
28 1 19
21 1 17
21 1 20
21 1 28
19 1 21
20 1 31
19 1 31
24 1 23
24 1 19
27 1 14
19 1 10
19 1 24
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
12 2 2
2 2 15
2 2 12
2 2 4
12 2 16
15 2 17
17 2 22
12 2 13
18 2 18
17 2 20
20 2 28
31 2 19
18 2 21
21 2 18
18 2 31
23 2 19
10 2 31
31 2 10
10 2 10
10 2 18
18 2 24
24 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 31
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 15
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
24 1 23
24 1 19
19 1 31
20 1 19
21 1 17
21 1 20
19 1 21
19 1 24
33 1 21
21 1 33
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
12 2 2
2 2 15
2 2 12
2 2 4
12 2 16
12 2 13
15 2 17
17 2 22
23 2 19
18 2 31
17 2 20
13 2 12
18 2 18
20 2 33
10 2 31
31 2 10
10 2 10
10 2 18
18 2 24
24 2 24
24 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 31
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
14 1 13
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
2 1 2
2 1 11
11 1 14
14 1 12
14 1 2
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
17 1 14
19 1 18
20 1 31
20 1 19
21 1 17
21 1 20
19 1 31
19 1 21
40 1 19
40 1 17
22 1 14
23 1 15
23 1 17
23 1 22
24 1 23
24 1 19
27 1 14
19 1 10
19 1 40
19 1 24
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 15
2 2 11
12 2 2
2 2 12
2 2 4
12 2 16
3 2 3
12 2 13
18 2 18
31 2 19
17 2 20
18 2 31
31 2 18
18 2 21
19 2 17
15 2 17
17 2 22
23 2 19
10 2 31
31 2 10
10 2 10
10 2 18
31 2 40
40 2 24
24 2 18
18 2 27
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
24 1 23
24 1 19
15 1 12
20 1 19
21 1 17
21 1 20
19 1 21
27 1 14
19 1 10
19 1 24
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
7 2 2
2 2 15
2 2 12
2 2 4
12 2 16
12 2 13
15 2 17
17 2 22
23 2 19
14 2 12
12 2 14
18 2 18
17 2 20
10 2 10
10 2 18
18 2 24
24 2 24
24 2 18
18 2 27
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 15
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
24 1 23
24 1 19
19 1 35
20 1 19
19 1 37
28 1 19
21 1 17
21 1 20
21 1 28
19 1 21
19 1 24
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 31
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
12 2 2
2 2 15
2 2 12
2 2 4
12 2 16
12 2 13
15 2 17
17 2 22
23 2 19
17 2 20
20 2 28
12 2 12
18 2 18
24 2 21
10 2 10
10 2 18
18 2 24
24 2 18
24 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 31
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 15
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
24 1 23
24 1 19
15 1 9
19 1 24
20 1 19
21 1 17
21 1 20
19 1 21
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
12 2 2
2 2 15
2 2 12
2 2 4
12 2 16
12 2 13
15 2 17
17 2 22
23 2 19
24 2 18
18 2 18
17 2 20
10 2 10
10 2 18
18 2 24
24 2 24
18 2 27
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
14 1 13
15 1 14
9 1 15
2 1 2
2 1 11
11 1 14
14 1 12
14 1 2
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 35
19 1 31
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 19
19 1 18
20 1 31
19 1 24
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 15
2 2 11
12 2 2
2 2 12
2 2 4
12 2 16
12 2 13
15 2 17
17 2 22
35 2 31
17 2 20
23 2 19
18 2 31
31 2 18
31 2 19
18 2 24
24 2 21
18 2 18
10 2 31
31 2 10
10 2 10
10 2 18
31 2 24
24 2 24
24 2 18
18 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 12
14 1 13
3 1 14
16 1 2
16 1 4
14 1 16
14 1 2
14 1 12
18 1 14
2 1 11
11 1 14
15 1 14
9 1 15
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 35
19 1 31
20 1 19
21 1 17
21 1 20
19 1 21
24 1 23
24 1 31
24 1 19
19 1 18
20 1 31
19 1 24
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 12
12 2 2
2 2 4
12 2 16
2 2 11
2 2 15
12 2 13
15 2 17
17 2 22
35 2 31
17 2 20
23 2 31
31 2 19
18 2 18
18 2 31
18 2 24
24 2 21
10 2 31
31 2 10
10 2 10
10 2 18
18 2 10
31 2 18
24 2 24
24 2 18
18 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 15
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
15 1 9
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
20 1 31
20 1 19
19 1 35
28 1 19
21 1 17
21 1 20
21 1 28
19 1 21
32 1 17
32 1 31
32 1 19
19 1 10
19 1 32
24 1 23
24 1 31
24 1 19
27 1 14
19 1 31
19 1 24
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
12 2 2
2 2 15
2 2 12
2 2 4
12 2 16
15 2 17
17 2 22
12 2 13
31 2 19
17 2 20
20 2 28
17 2 31
18 2 18
10 2 32
32 2 21
18 2 21
23 2 31
10 2 31
31 2 10
10 2 10
10 2 18
18 2 24
24 2 18
18 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 31
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 12
14 1 13
3 1 14
16 1 2
16 1 4
14 1 16
14 1 2
14 1 12
18 1 14
2 1 11
11 1 14
15 1 14
9 1 15
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
24 1 23
24 1 19
19 1 31
19 1 24
20 1 31
20 1 19
28 1 19
21 1 17
21 1 20
21 1 28
19 1 21
32 1 17
32 1 19
19 1 32
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 12
12 2 2
2 2 4
12 2 16
2 2 11
2 2 15
12 2 13
15 2 17
17 2 22
23 2 19
18 2 31
18 2 24
31 2 19
17 2 20
20 2 28
17 2 19
18 2 32
18 2 18
10 2 18
18 2 10
10 2 10
10 2 24
24 2 10
24 2 24
24 2 18
18 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
24 1 23
24 1 31
24 1 19
19 1 35
19 1 31
20 1 31
20 1 19
21 1 17
21 1 20
19 1 21
19 1 24
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 31
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
7 2 2
2 2 15
2 2 12
2 2 4
12 2 16
12 2 13
15 2 17
17 2 22
23 2 31
31 2 19
18 2 35
35 2 31
17 2 20
23 2 19
18 2 24
18 2 18
10 2 31
31 2 10
10 2 10
31 2 18
18 2 31
31 2 24
24 2 24
24 2 18
24 2 27
6 2 6
6 2 7
2 2 8
8 2 31
31 2 31
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 12
14 1 13
3 1 14
16 1 2
16 1 4
14 1 16
14 1 2
14 1 12
18 1 14
2 1 11
11 1 14
15 1 14
9 1 15
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
24 1 23
24 1 19
19 1 24
20 1 19
21 1 17
21 1 20
19 1 21
19 1 31
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 12
12 2 2
2 2 4
12 2 16
2 2 11
2 2 15
12 2 13
15 2 17
17 2 22
23 2 19
24 2 18
18 2 18
17 2 20
21 2 31
10 2 18
18 2 10
10 2 10
10 2 24
24 2 24
18 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
2 1 12
16 1 2
16 1 4
14 1 16
17 1 14
3 1 14
18 1 14
19 1 18
20 1 19
21 1 17
21 1 20
22 1 14
23 1 15
23 1 17
23 1 22
19 1 10
19 1 21
24 1 23
24 1 19
19 1 35
19 1 24
28 1 19
21 1 28
27 1 14
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
7 2 2
2 2 15
2 2 12
2 2 4
12 2 13
12 2 16
17 2 20
15 2 17
17 2 22
10 2 21
23 2 19
18 2 18
24 2 21
3 2 3
20 2 28
10 2 10
21 2 24
24 2 24
24 2 27
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 15
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
15 1 9
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
24 1 23
24 1 19
20 1 19
21 1 17
21 1 20
19 1 21
19 1 24
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 31
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
12 2 2
2 2 15
2 2 12
2 2 4
12 2 16
12 2 13
15 2 17
17 2 22
23 2 19
17 2 20
18 2 18
10 2 10
10 2 18
18 2 24
24 2 24
24 2 18
24 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 31
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
14 1 13
15 1 14
9 1 15
2 1 2
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
14 1 2
14 1 12
18 1 14
2 1 11
11 1 14
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
24 1 23
24 1 31
24 1 19
15 1 9
20 1 19
21 1 17
21 1 20
19 1 21
19 1 31
19 1 24
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 15
2 2 12
12 2 2
2 2 4
12 2 16
2 2 11
12 2 13
15 2 17
17 2 22
23 2 31
31 2 19
17 2 20
23 2 19
18 2 18
18 2 31
31 2 24
24 2 21
10 2 10
10 2 18
18 2 10
10 2 24
24 2 18
18 2 24
24 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 15
2 1 12
3 1 14
16 1 2
16 1 4
14 1 16
18 1 14
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
20 1 31
20 1 19
28 1 19
21 1 17
21 1 20
21 1 28
19 1 21
24 1 23
24 1 19
27 1 14
19 1 10
19 1 31
19 1 24
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
12 2 2
2 2 15
2 2 12
2 2 4
12 2 16
12 2 13
15 2 17
17 2 22
18 2 18
31 2 19
17 2 20
20 2 28
18 2 21
23 2 19
10 2 10
10 2 31
31 2 18
18 2 24
24 2 27
6 2 6
6 2 7
2 2 8
8 2 19
31 2 25
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 7
9 1 2
9 1 15
10 1 9
2 1 12
16 1 2
16 1 4
14 1 16
17 1 14
3 1 14
18 1 14
19 1 18
20 1 19
21 1 17
21 1 20
22 1 14
23 1 15
23 1 17
23 1 22
19 1 10
19 1 21
24 1 23
24 1 19
19 1 35
19 1 24
27 1 14
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
2 2 11
12 2 2
7 2 2
2 2 15
2 2 12
2 2 4
12 2 13
12 2 16
17 2 20
15 2 17
17 2 22
10 2 21
23 2 19
18 2 18
21 2 21
3 2 3
10 2 10
21 2 24
24 2 24
24 2 18
18 2 24
18 2 27
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 12
14 1 13
3 1 14
16 1 2
16 1 4
14 1 16
14 1 2
14 1 12
18 1 14
2 1 11
11 1 14
15 1 14
9 1 15
17 1 14
22 1 14
23 1 15
23 1 17
23 1 22
19 1 18
24 1 23
24 1 19
19 1 31
19 1 24
20 1 19
21 1 17
21 1 20
19 1 21
27 1 14
19 1 10
19 1 27
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 12
12 2 2
2 2 4
12 2 16
2 2 11
2 2 15
12 2 13
15 2 17
17 2 22
23 2 19
31 2 24
24 2 18
18 2 18
18 2 31
17 2 20
10 2 10
10 2 18
18 2 10
10 2 24
24 2 24
18 2 27
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
9 1 7
9 1 2
10 1 9
2 1 2
2 1 11
14 1 13
11 1 14
14 1 12
14 1 2
15 1 14
9 1 15
18 1 14
2 1 12
16 1 2
16 1 4
14 1 16
17 1 14
3 1 14
19 1 18
20 1 19
21 1 17
21 1 20
22 1 14
23 1 15
23 1 17
23 1 22
19 1 10
19 1 21
24 1 23
24 1 19
19 1 31
19 1 24
25 1 6
25 1 7
25 1 2
25 1 8
25 1 19
19 1 25
29 1 6
29 1 2
29 1 19
30 1 5
30 1 29
7 2 2
2 2 11
12 2 2
2 2 15
2 2 12
12 2 13
2 2 4
12 2 16
17 2 20
15 2 17
17 2 22
10 2 21
23 2 19
18 2 31
31 2 18
24 2 31
31 2 21
21 2 31
3 2 3
10 2 10
10 2 18
18 2 18
18 2 10
31 2 24
18 2 24
31 2 31
24 2 18
6 2 6
6 2 7
2 2 8
8 2 19
6 2 2
2 2 19
5 2 29
2 4 2
2 5 2
? 1

3 1 2
4 1 3
5 1 4
7 1 2
14 1 13
15 1 14
9 1 7
